resp_id,task_id,alt_id,canon,sony,nikon,panasonic,pixels,zoom,video,swivel,wifi,price,chosen
278,15,5,0,0,0,0,0,0,0,0,0,0,0
278,16,1,0,1,0,0,1,1,0,0,0,1.29,0
278,16,2,0,0,1,0,0,0,1,0,1,2.79,1
278,16,3,0,0,0,1,1,0,0,1,0,1.79,0
278,16,4,1,0,0,0,0,0,0,1,0,2.29,0
278,16,5,0,0,0,0,0,0,0,0,0,0,0
279,1,1,0,0,0,1,0,1,1,1,1,0.79,1
279,1,2,0,0,1,0,1,1,1,1,1,2.79,0
279,1,3,1,0,0,0,0,1,1,0,0,1.29,0
279,1,4,0,1,0,0,1,0,1,0,0,1.79,0
279,1,5,0,0,0,0,0,0,0,0,0,0,0
279,2,1,0,0,0,1,0,1,0,1,0,1.29,0
279,2,2,0,1,0,0,1,0,0,1,1,2.29,0
279,2,3,0,0,1,0,1,1,0,0,0,2.79,0
279,2,4,1,0,0,0,1,0,1,1,1,1.79,1
279,2,5,0,0,0,0,0,0,0,0,0,0,0
279,3,1,0,1,0,0,0,1,1,1,1,0.79,1
279,3,2,0,0,1,0,0,0,0,1,1,2.79,0
279,3,3,0,0,0,1,1,0,1,0,0,2.29,0
279,3,4,1,0,0,0,0,0,1,0,0,1.79,0
279,3,5,0,0,0,0,0,0,0,0,0,0,0
279,4,1,0,1,0,0,1,1,0,0,1,2.79,0
279,4,2,0,0,1,0,0,1,0,1,0,1.29,1
279,4,3,0,0,0,1,0,1,0,1,0,1.79,0
279,4,4,1,0,0,0,0,0,0,0,1,2.29,0
279,4,5,0,0,0,0,0,0,0,0,0,0,0
279,5,1,0,0,1,0,0,1,0,0,0,2.29,0
279,5,2,0,0,0,1,0,0,1,1,0,1.29,0
279,5,3,0,1,0,0,1,0,1,1,0,0.79,1
279,5,4,0,1,0,0,0,1,1,0,0,1.79,0
279,5,5,0,0,0,0,0,0,0,0,0,0,0
279,6,1,0,0,0,1,0,0,1,1,1,2.29,0
279,6,2,0,1,0,0,0,0,1,0,1,1.29,1
279,6,3,0,0,1,0,1,1,0,0,1,2.79,0
279,6,4,0,0,1,0,1,1,0,0,0,1.79,0
279,6,5,0,0,0,0,0,0,0,0,0,0,0
279,7,1,0,0,1,0,1,0,1,1,0,0.79,1
279,7,2,0,1,0,0,1,0,1,1,0,2.79,0
279,7,3,1,0,0,0,0,0,0,0,1,2.29,0
279,7,4,0,0,0,1,0,0,0,1,1,1.79,0
279,7,5,0,0,0,0,0,0,0,0,0,0,0
279,8,1,0,1,0,0,0,0,0,0,0,2.79,0
279,8,2,0,1,0,0,1,0,0,0,1,1.29,0
279,8,3,0,0,0,1,1,0,0,0,1,0.79,1
279,8,4,0,0,1,0,0,1,1,1,0,1.79,0
279,8,5,0,0,0,0,0,0,0,0,0,0,0
279,9,1,0,0,1,0,0,0,1,1,0,1.29,1
279,9,2,1,0,0,0,0,0,0,1,1,0.79,0
279,9,3,0,0,0,1,0,0,0,0,1,2.79,0
279,9,4,0,0,0,1,1,1,1,0,0,2.29,0
279,9,5,0,0,0,0,0,0,0,0,0,0,0
279,10,1,0,0,1,0,1,1,1,1,1,1.29,1
279,10,2,1,0,0,0,1,0,0,1,0,2.29,0
279,10,3,0,0,0,1,1,1,0,0,0,2.79,0
279,10,4,0,1,0,0,1,0,1,0,0,0.79,0
279,10,5,0,0,0,0,0,0,0,0,0,0,0
279,11,1,0,0,0,1,1,1,1,1,0,1.79,0
279,11,2,1,0,0,0,1,1,0,0,1,2.29,0
279,11,3,0,1,0,0,0,1,0,0,1,2.79,0
279,11,4,0,0,1,0,1,1,1,0,1,0.79,1
279,11,5,0,0,0,0,0,0,0,0,0,0,0
279,12,1,1,0,0,0,1,1,1,0,1,2.29,0
279,12,2,0,1,0,0,1,1,0,0,1,0.79,1
279,12,3,0,0,1,0,1,0,1,1,1,1.29,0
279,12,4,0,0,0,1,0,1,1,1,1,1.79,0
279,12,5,0,0,0,0,0,0,0,0,0,0,0
279,13,1,0,0,1,0,1,1,0,1,0,2.79,0
279,13,2,0,1,0,0,1,1,0,1,1,1.79,0
279,13,3,1,0,0,0,1,1,1,0,1,1.29,1
279,13,4,0,0,0,1,0,0,1,0,0,2.29,0
279,13,5,0,0,0,0,0,0,0,0,0,0,0
279,14,1,0,0,1,0,0,1,0,0,0,0.79,0
279,14,2,0,0,0,1,0,0,0,1,0,2.79,0
279,14,3,1,0,0,0,1,0,0,1,1,1.29,1
279,14,4,0,1,0,0,0,1,1,0,0,2.29,0
279,14,5,0,0,0,0,0,0,0,0,0,0,0
279,15,1,1,0,0,0,0,1,0,1,0,0.79,1
279,15,2,0,0,1,0,1,0,0,0,0,1.29,0
279,15,3,0,0,0,1,0,1,0,1,1,2.29,0
279,15,4,1,0,0,0,0,1,1,1,1,1.79,0
279,15,5,0,0,0,0,0,0,0,0,0,0,0
279,16,1,0,0,1,0,0,0,0,0,1,1.79,0
279,16,2,0,0,0,1,1,0,1,1,1,0.79,1
279,16,3,1,0,0,0,1,0,1,0,0,2.79,0
279,16,4,0,1,0,0,0,1,1,1,0,1.29,0
279,16,5,0,0,0,0,0,0,0,0,0,0,0
280,1,1,0,0,0,1,0,1,1,1,1,1.29,1
280,1,2,0,0,1,0,0,0,1,1,0,1.79,0
280,1,3,0,0,1,0,1,0,0,0,1,2.79,0
280,1,4,1,0,0,0,1,0,0,0,1,0.79,0
280,1,5,0,0,0,0,0,0,0,0,0,0,0
280,2,1,1,0,0,0,0,0,1,0,1,1.29,1
280,2,2,0,0,1,0,0,0,0,0,0,2.29,0
280,2,3,0,1,0,0,0,0,1,1,0,2.79,0
280,2,4,0,0,0,1,0,0,0,0,0,1.79,0
280,2,5,0,0,0,0,0,0,0,0,0,0,0
280,3,1,0,1,0,0,1,0,1,1,0,2.79,0
280,3,2,0,0,1,0,0,1,0,1,0,1.29,0
280,3,3,1,0,0,0,1,1,0,0,0,2.29,0
280,3,4,0,0,0,1,0,1,1,1,0,0.79,1
280,3,5,0,0,0,0,0,0,0,0,0,0,0
280,4,1,0,1,0,0,1,1,0,0,0,0.79,1
280,4,2,0,0,0,1,1,1,0,1,1,1.29,0
280,4,3,0,0,1,0,1,0,0,0,0,2.79,0
280,4,4,1,0,0,0,1,0,1,1,0,1.79,0
280,4,5,0,0,0,0,0,0,0,0,0,0,0
280,5,1,0,1,0,0,0,1,0,1,0,0.79,0
280,5,2,0,0,0,1,1,1,1,0,0,2.29,0
280,5,3,0,0,1,0,0,0,1,0,0,2.79,0
280,5,4,0,1,0,0,1,0,0,0,1,1.79,0
280,5,5,0,0,0,0,0,0,0,0,0,0,1
280,6,1,0,1,0,0,0,0,0,0,0,0.79,0
280,6,2,1,0,0,0,0,0,0,0,0,1.79,0
280,6,3,0,0,0,1,1,1,1,0,0,1.29,0
280,6,4,0,0,1,0,1,1,1,1,1,2.79,1
280,6,5,0,0,0,0,0,0,0,0,0,0,0
280,7,1,1,0,0,0,1,0,0,0,0,1.29,0
280,7,2,0,1,0,0,1,0,0,1,1,2.29,0
280,7,3,0,0,0,1,1,1,1,0,0,2.79,0
280,7,4,0,0,1,0,1,1,1,0,0,0.79,1
280,7,5,0,0,0,0,0,0,0,0,0,0,0
280,8,1,0,0,1,0,0,1,1,0,0,1.29,0
280,8,2,0,1,0,0,1,0,1,1,0,2.29,0
280,8,3,0,1,0,0,1,1,1,1,0,0.79,1
280,8,4,0,0,0,1,0,1,1,0,1,1.79,0
280,8,5,0,0,0,0,0,0,0,0,0,0,0
280,9,1,0,0,0,1,1,1,0,0,1,2.79,0
280,9,2,0,0,1,0,1,1,1,1,0,2.29,0
280,9,3,0,1,0,0,0,1,0,0,1,1.79,0
280,9,4,0,1,0,0,1,1,1,1,0,0.79,1
280,9,5,0,0,0,0,0,0,0,0,0,0,0
280,10,1,1,0,0,0,1,1,0,0,1,2.29,0
280,10,2,0,0,0,1,0,0,0,0,1,1.79,0
280,10,3,1,0,0,0,0,1,1,1,1,1.29,1
280,10,4,0,0,1,0,1,1,1,1,1,2.79,0
280,10,5,0,0,0,0,0,0,0,0,0,0,0
280,11,1,1,0,0,0,0,0,1,1,1,1.79,0
280,11,2,0,0,0,1,1,1,0,1,1,2.29,0
280,11,3,0,0,1,0,0,0,1,1,1,2.29,0
280,11,4,1,0,0,0,1,1,1,1,0,2.79,0
280,11,5,0,0,0,0,0,0,0,0,0,0,1
280,12,1,0,0,1,0,0,0,0,0,1,1.79,0
280,12,2,0,0,0,1,1,0,0,0,1,2.79,0
280,12,3,1,0,0,0,0,0,0,0,1,2.29,0
280,12,4,0,1,0,0,0,1,0,0,1,1.29,1
280,12,5,0,0,0,0,0,0,0,0,0,0,0
280,13,1,0,0,1,0,0,1,1,1,1,2.29,0
280,13,2,0,0,0,1,0,0,1,0,1,1.29,0
280,13,3,1,0,0,0,0,1,1,1,1,1.79,1
280,13,4,0,1,0,0,0,0,0,1,0,0.79,0
280,13,5,0,0,0,0,0,0,0,0,0,0,0
280,14,1,0,0,0,1,0,1,1,1,0,2.29,0
280,14,2,0,1,0,0,1,0,0,1,1,1.29,0
280,14,3,0,0,1,0,1,0,0,1,0,0.79,0
280,14,4,1,0,0,0,0,1,0,1,1,2.79,0
280,14,5,0,0,0,0,0,0,0,0,0,0,1
280,15,1,1,0,0,0,0,0,1,1,0,1.79,1
280,15,2,0,1,0,0,0,1,1,1,0,2.79,0
280,15,3,0,0,0,1,1,0,0,1,1,0.79,0
280,15,4,0,1,0,0,0,1,0,1,0,1.29,0
280,15,5,0,0,0,0,0,0,0,0,0,0,0
280,16,1,1,0,0,0,1,0,1,0,1,2.29,0
280,16,2,0,0,1,0,1,1,0,0,1,1.29,0
280,16,3,0,1,0,0,0,1,0,0,1,1.79,0
280,16,4,0,0,0,1,1,0,0,0,1,0.79,0
280,16,5,0,0,0,0,0,0,0,0,0,0,1
281,1,1,0,1,0,0,0,1,1,0,1,0.79,1
281,1,2,1,0,0,0,0,1,0,1,0,2.29,0
281,1,3,0,1,0,0,0,0,0,1,1,1.29,0
281,1,4,0,0,0,1,1,1,0,0,1,1.79,0
281,1,5,0,0,0,0,0,0,0,0,0,0,0
281,2,1,1,0,0,0,1,1,1,1,1,1.79,0
281,2,2,0,0,0,1,0,0,0,1,0,1.29,0
281,2,3,0,0,1,0,1,0,0,1,0,2.29,0
281,2,4,0,1,0,0,1,1,1,0,1,2.79,0
281,2,5,0,0,0,0,0,0,0,0,0,0,1
281,3,1,0,0,0,1,0,0,1,1,1,1.29,0
281,3,2,0,0,1,0,1,0,0,0,1,0.79,1
281,3,3,0,1,0,0,0,0,1,1,0,2.29,0
281,3,4,1,0,0,0,1,1,0,1,1,2.79,0
281,3,5,0,0,0,0,0,0,0,0,0,0,0
281,4,1,0,0,0,1,0,0,1,0,0,2.79,0
281,4,2,0,0,1,0,1,0,1,1,0,2.29,0
281,4,3,0,1,0,0,0,0,0,0,1,1.79,0
281,4,4,1,0,0,0,0,0,0,0,0,0.79,1
281,4,5,0,0,0,0,0,0,0,0,0,0,0
281,5,1,1,0,0,0,0,0,0,1,1,1.29,0
281,5,2,0,0,1,0,0,0,0,1,1,2.79,0
281,5,3,0,1,0,0,1,1,1,1,0,0.79,1
281,5,4,0,0,1,0,1,1,1,1,0,1.29,0
281,5,5,0,0,0,0,0,0,0,0,0,0,0
281,6,1,0,0,1,0,0,1,1,0,0,2.29,0
281,6,2,1,0,0,0,1,1,0,1,0,1.79,0
281,6,3,0,0,1,0,1,0,1,0,1,2.79,0
281,6,4,0,0,0,1,1,0,1,0,1,1.29,0
281,6,5,0,0,0,0,0,0,0,0,0,0,1
281,7,1,0,0,1,0,0,1,0,1,0,1.79,0
281,7,2,0,0,0,1,1,0,0,1,1,2.79,0
281,7,3,1,0,0,0,1,1,0,1,0,1.29,0
281,7,4,0,1,0,0,0,0,0,0,1,0.79,1
281,7,5,0,0,0,0,0,0,0,0,0,0,0
281,8,1,1,0,0,0,0,0,0,1,0,2.29,0
281,8,2,0,0,1,0,0,0,0,1,0,0.79,1
281,8,3,0,0,0,1,1,1,1,0,1,2.79,0
281,8,4,0,0,1,0,1,1,0,0,1,1.79,0
281,8,5,0,0,0,0,0,0,0,0,0,0,0
281,9,1,0,0,0,1,0,0,1,1,1,2.29,0
281,9,2,0,1,0,0,1,0,1,0,1,1.29,0
281,9,3,0,1,0,0,1,1,1,1,0,0.79,1
281,9,4,1,0,0,0,1,0,1,0,0,1.79,0
281,9,5,0,0,0,0,0,0,0,0,0,0,0
281,10,1,0,1,0,0,0,1,0,0,0,0.79,1
281,10,2,0,0,0,1,1,1,0,1,1,1.79,0
281,10,3,0,0,1,0,1,1,1,0,0,2.79,0
281,10,4,0,1,0,0,1,0,0,1,1,1.29,0
281,10,5,0,0,0,0,0,0,0,0,0,0,0
281,11,1,0,0,0,1,0,0,0,1,1,1.79,0
281,11,2,0,0,0,1,0,1,1,0,1,2.79,0
281,11,3,1,0,0,0,0,1,1,0,1,1.29,0
281,11,4,0,1,0,0,1,0,0,0,1,2.79,0
281,11,5,0,0,0,0,0,0,0,0,0,0,1
281,12,1,0,1,0,0,0,1,1,1,0,1.79,0
281,12,2,0,1,0,0,1,0,1,0,1,2.29,0
281,12,3,1,0,0,0,0,0,1,1,0,2.29,0
281,12,4,0,0,0,1,0,1,0,0,1,0.79,1
281,12,5,0,0,0,0,0,0,0,0,0,0,0
281,13,1,1,0,0,0,1,1,1,1,0,1.29,0
281,13,2,0,0,0,1,0,1,1,1,0,2.79,0
281,13,3,0,0,1,0,0,0,1,1,0,1.79,0
281,13,4,0,1,0,0,0,1,0,1,1,0.79,1
281,13,5,0,0,0,0,0,0,0,0,0,0,0
281,14,1,0,1,0,0,0,1,0,0,0,2.79,0
281,14,2,0,0,1,0,1,1,1,1,0,1.79,0
281,14,3,1,0,0,0,1,0,0,0,1,0.79,1
281,14,4,0,0,1,0,0,1,0,0,1,2.29,0
281,14,5,0,0,0,0,0,0,0,0,0,0,0
281,15,1,1,0,0,0,1,1,1,0,1,2.29,0
281,15,2,0,0,1,0,0,0,0,0,0,0.79,1
281,15,3,1,0,0,0,1,1,0,0,0,1.29,0
281,15,4,0,0,0,1,1,0,1,0,0,2.79,0
281,15,5,0,0,0,0,0,0,0,0,0,0,0
281,16,1,0,0,0,1,0,1,1,0,1,1.79,0
281,16,2,0,0,1,0,0,1,1,0,0,2.29,0
281,16,3,0,0,0,1,1,0,1,0,0,2.79,0
281,16,4,0,1,0,0,1,1,1,1,1,1.29,0
281,16,5,0,0,0,0,0,0,0,0,0,0,1
282,1,1,1,0,0,0,1,1,1,0,1,0.79,1
282,1,2,0,0,0,1,1,0,0,1,1,1.79,0
282,1,3,0,1,0,0,1,1,0,0,0,2.29,0
282,1,4,0,0,1,0,1,0,1,1,1,1.29,0
282,1,5,0,0,0,0,0,0,0,0,0,0,0
282,2,1,0,0,1,0,0,1,0,1,1,2.79,0
282,2,2,0,0,1,0,1,0,1,0,0,2.29,0
282,2,3,0,1,0,0,0,1,0,1,0,1.79,0
282,2,4,0,0,0,1,0,1,1,0,0,1.29,1
282,2,5,0,0,0,0,0,0,0,0,0,0,0
282,3,1,0,0,1,0,1,0,1,0,1,1.79,1
282,3,2,0,0,1,0,0,1,0,1,0,2.29,0
282,3,3,0,0,0,1,0,0,1,1,0,2.79,0
282,3,4,1,0,0,0,1,0,0,0,0,1.29,0
282,3,5,0,0,0,0,0,0,0,0,0,0,0
282,4,1,0,0,1,0,0,0,0,0,1,0.79,0
282,4,2,1,0,0,0,0,0,1,1,1,2.29,0
282,4,3,0,1,0,0,1,1,1,0,1,1.29,1
282,4,4,0,1,0,0,1,0,1,0,1,2.79,0
282,4,5,0,0,0,0,0,0,0,0,0,0,0
282,5,1,0,0,1,0,1,1,1,1,1,0.79,1
282,5,2,1,0,0,0,0,0,0,1,0,1.79,0
282,5,3,0,0,0,1,0,1,0,1,0,1.29,0
282,5,4,0,1,0,0,0,1,0,1,1,2.29,0
282,5,5,0,0,0,0,0,0,0,0,0,0,0
282,6,1,0,1,0,0,1,1,0,1,0,2.79,0
282,6,2,0,0,0,1,1,1,1,1,1,0.79,1
282,6,3,0,0,0,1,1,0,0,0,1,1.79,0
282,6,4,1,0,0,0,0,1,0,0,0,1.79,0
282,6,5,0,0,0,0,0,0,0,0,0,0,0
282,7,1,0,0,1,0,1,0,0,0,0,0.79,0
282,7,2,1,0,0,0,0,1,1,1,0,1.79,1
282,7,3,0,0,0,1,1,0,0,0,0,2.29,0
282,7,4,0,1,0,0,0,0,1,1,0,2.79,0
282,7,5,0,0,0,0,0,0,0,0,0,0,0
282,8,1,0,0,0,1,0,1,0,1,0,2.79,0
282,8,2,0,0,1,0,1,0,1,0,1,0.79,1
282,8,3,1,0,0,0,1,0,0,0,1,1.79,0
282,8,4,0,1,0,0,1,0,1,1,1,1.29,0
282,8,5,0,0,0,0,0,0,0,0,0,0,0
282,9,1,0,0,1,0,0,0,1,0,0,1.29,1
282,9,2,0,0,0,1,0,0,1,1,0,2.79,0
282,9,3,0,0,0,1,1,1,0,0,0,1.79,0
282,9,4,0,1,0,0,0,0,0,0,0,2.29,0
282,9,5,0,0,0,0,0,0,0,0,0,0,0
282,10,1,1,0,0,0,1,1,1,1,1,1.29,0
282,10,2,0,0,0,1,1,0,1,1,1,0.79,0
282,10,3,0,0,0,1,0,1,1,0,0,2.79,0
282,10,4,0,1,0,0,1,1,1,0,0,1.79,1
282,10,5,0,0,0,0,0,0,0,0,0,0,0
282,11,1,0,0,0,1,1,1,1,0,0,0.79,1
282,11,2,1,0,0,0,1,1,0,0,1,2.79,0
282,11,3,0,1,0,0,0,1,0,0,1,1.29,0
282,11,4,0,0,1,0,1,0,1,0,1,2.29,0
282,11,5,0,0,0,0,0,0,0,0,0,0,0
282,12,1,0,0,1,0,0,1,1,0,1,2.79,0
282,12,2,1,0,0,0,1,0,0,1,0,1.29,0
282,12,3,0,1,0,0,0,0,1,0,0,0.79,1
282,12,4,0,0,0,1,0,1,0,0,1,2.29,0
282,12,5,0,0,0,0,0,0,0,0,0,0,0
282,13,1,0,0,1,0,0,0,0,1,1,2.79,0
282,13,2,0,0,1,0,0,1,1,1,0,1.29,1
282,13,3,1,0,0,0,1,1,0,1,0,0.79,0
282,13,4,0,1,0,0,0,0,0,1,1,2.29,0
282,13,5,0,0,0,0,0,0,0,0,0,0,0
282,14,1,1,0,0,0,1,1,1,0,1,1.79,1
282,14,2,0,0,0,1,0,0,1,0,0,2.79,0
282,14,3,0,0,1,0,1,0,0,1,0,1.29,0
282,14,4,1,0,0,0,0,0,0,1,0,2.29,0
282,14,5,0,0,0,0,0,0,0,0,0,0,0
282,15,1,0,1,0,0,1,1,0,1,1,2.29,0
282,15,2,0,1,0,0,0,0,0,0,0,1.29,0
282,15,3,0,0,1,0,0,1,1,1,1,0.79,1
282,15,4,1,0,0,0,0,1,0,1,1,2.79,0
282,15,5,0,0,0,0,0,0,0,0,0,0,0
282,16,1,1,0,0,0,1,1,0,1,1,0.79,0
282,16,2,0,1,0,0,1,1,1,0,0,2.29,0
282,16,3,0,0,1,0,0,1,1,1,1,1.79,1
282,16,4,0,0,0,1,0,0,1,1,1,2.79,0
282,16,5,0,0,0,0,0,0,0,0,0,0,0
283,1,1,0,1,0,0,1,1,0,1,0,1.79,0
283,1,2,0,0,1,0,0,1,0,1,1,1.29,0
283,1,3,0,0,0,1,0,1,0,1,1,0.79,1
283,1,4,1,0,0,0,0,1,0,1,1,2.79,0
283,1,5,0,0,0,0,0,0,0,0,0,0,0
283,2,1,0,0,0,1,0,1,0,1,1,2.29,0
283,2,2,0,0,0,1,0,1,1,0,0,0.79,1
283,2,3,0,0,1,0,0,1,0,0,0,1.29,0
283,2,4,0,1,0,0,0,1,1,1,1,2.79,0
283,2,5,0,0,0,0,0,0,0,0,0,0,0
283,3,1,0,1,0,0,0,0,1,0,1,1.79,0
283,3,2,1,0,0,0,1,1,0,0,1,1.29,1
283,3,3,0,0,0,1,1,0,1,1,0,2.29,0
283,3,4,0,0,1,0,1,1,0,1,0,2.79,0
283,3,5,0,0,0,0,0,0,0,0,0,0,0
283,4,1,0,0,0,1,0,0,1,0,1,0.79,0
283,4,2,0,1,0,0,0,0,0,0,0,1.79,0
283,4,3,0,1,0,0,1,0,0,0,1,1.29,1
283,4,4,1,0,0,0,0,0,1,0,0,2.29,0
283,4,5,0,0,0,0,0,0,0,0,0,0,0
283,5,1,1,0,0,0,1,0,1,0,1,1.79,0
283,5,2,0,1,0,0,1,1,1,0,1,0.79,1
283,5,3,0,0,0,1,1,1,1,1,0,2.79,0
283,5,4,0,0,1,0,0,0,1,1,0,2.29,0
283,5,5,0,0,0,0,0,0,0,0,0,0,0
283,6,1,0,0,0,1,0,0,1,0,1,2.29,0
283,6,2,1,0,0,0,1,1,0,0,0,0.79,1
283,6,3,0,1,0,0,0,1,0,0,0,1.29,0
283,6,4,0,0,1,0,0,0,0,0,0,2.79,0
283,6,5,0,0,0,0,0,0,0,0,0,0,0
283,7,1,0,0,0,1,1,1,1,1,1,1.79,1
283,7,2,0,0,1,0,1,0,1,0,1,1.29,0
283,7,3,0,1,0,0,0,0,0,0,1,2.29,0
283,7,4,0,0,0,1,0,0,0,1,1,2.79,0
283,7,5,0,0,0,0,0,0,0,0,0,0,0
283,8,1,1,0,0,0,1,1,1,0,1,0.79,1
283,8,2,0,0,1,0,1,1,1,0,0,2.79,0
283,8,3,0,0,1,0,0,1,1,1,1,1.29,0
283,8,4,0,1,0,0,0,1,1,1,0,2.29,0
283,8,5,0,0,0,0,0,0,0,0,0,0,0
283,9,1,0,1,0,0,1,1,0,0,0,2.79,0
283,9,2,0,0,1,0,1,1,0,0,1,1.79,0
283,9,3,0,0,0,1,0,0,0,0,1,1.29,0
283,9,4,1,0,0,0,0,0,1,1,0,0.79,0
283,9,5,0,0,0,0,0,0,0,0,0,0,1
283,10,1,0,0,0,1,1,1,1,0,0,1.29,0
283,10,2,0,0,1,0,1,1,1,0,0,2.29,0
283,10,3,1,0,0,0,1,0,0,0,1,2.79,0
283,10,4,0,0,1,0,1,0,0,0,1,1.79,0
283,10,5,0,0,0,0,0,0,0,0,0,0,1
283,11,1,1,0,0,0,1,0,0,0,0,0.79,0
283,11,2,0,1,0,0,0,0,0,1,1,2.29,0
283,11,3,0,0,0,1,1,0,0,1,0,1.29,0
283,11,4,0,1,0,0,0,0,1,1,0,1.79,0
283,11,5,0,0,0,0,0,0,0,0,0,0,1
283,12,1,0,0,1,0,1,1,1,0,1,2.29,0
283,12,2,1,0,0,0,1,0,1,1,0,1.79,0
283,12,3,0,0,0,1,1,1,1,1,1,2.79,0
283,12,4,0,0,1,0,1,0,1,1,1,0.79,0
283,12,5,0,0,0,0,0,0,0,0,0,0,1
283,13,1,0,0,1,0,0,0,1,0,0,2.29,0
283,13,2,0,0,0,1,0,0,1,1,1,1.79,0
283,13,3,1,0,0,0,1,1,1,1,0,2.79,0
283,13,4,1,0,0,0,0,1,0,0,0,0.79,1
283,13,5,0,0,0,0,0,0,0,0,0,0,0
283,14,1,0,1,0,0,0,0,0,1,0,2.79,0
283,14,2,0,0,1,0,0,1,0,1,1,1.29,0
283,14,3,0,0,0,1,1,0,1,1,0,1.79,0
283,14,4,1,0,0,0,1,0,1,1,0,0.79,1
283,14,5,0,0,0,0,0,0,0,0,0,0,0
283,15,1,0,1,0,0,1,1,0,0,1,1.29,0
283,15,2,0,0,0,1,1,0,1,0,0,1.79,0
283,15,3,1,0,0,0,1,0,0,1,1,2.79,0
283,15,4,0,0,1,0,0,1,0,0,0,2.29,0
283,15,5,0,0,0,0,0,0,0,0,0,0,1
283,16,1,0,0,0,1,0,0,0,1,1,2.29,0
283,16,2,1,0,0,0,1,1,1,1,0,0.79,1
283,16,3,0,1,0,0,0,0,1,1,0,2.79,0
283,16,4,0,1,0,0,0,1,0,1,1,1.79,0
283,16,5,0,0,0,0,0,0,0,0,0,0,0
284,1,1,0,0,0,1,0,1,1,1,1,0.79,1
284,1,2,0,0,1,0,1,1,1,1,1,2.79,0
284,1,3,1,0,0,0,0,1,1,0,0,1.29,0
284,1,4,0,1,0,0,1,0,1,0,0,1.79,0
284,1,5,0,0,0,0,0,0,0,0,0,0,0
284,2,1,0,0,0,1,0,1,0,1,0,1.29,0
284,2,2,0,1,0,0,1,0,0,1,1,2.29,0
284,2,3,0,0,1,0,1,1,0,0,0,2.79,0
284,2,4,1,0,0,0,1,0,1,1,1,1.79,1
284,2,5,0,0,0,0,0,0,0,0,0,0,0
284,3,1,0,1,0,0,0,1,1,1,1,0.79,1
284,3,2,0,0,1,0,0,0,0,1,1,2.79,0
284,3,3,0,0,0,1,1,0,1,0,0,2.29,0
284,3,4,1,0,0,0,0,0,1,0,0,1.79,0
284,3,5,0,0,0,0,0,0,0,0,0,0,0
284,4,1,0,1,0,0,1,1,0,0,1,2.79,0
284,4,2,0,0,1,0,0,1,0,1,0,1.29,0
284,4,3,0,0,0,1,0,1,0,1,0,1.79,1
284,4,4,1,0,0,0,0,0,0,0,1,2.29,0
284,4,5,0,0,0,0,0,0,0,0,0,0,0
284,5,1,0,0,1,0,0,1,0,0,0,2.29,0
284,5,2,0,0,0,1,0,0,1,1,0,1.29,0
284,5,3,0,1,0,0,1,0,1,1,0,0.79,1
284,5,4,0,1,0,0,0,1,1,0,0,1.79,0
284,5,5,0,0,0,0,0,0,0,0,0,0,0
284,6,1,0,0,0,1,0,0,1,1,1,2.29,1
284,6,2,0,1,0,0,0,0,1,0,1,1.29,0
284,6,3,0,0,1,0,1,1,0,0,1,2.79,0
284,6,4,0,0,1,0,1,1,0,0,0,1.79,0
284,6,5,0,0,0,0,0,0,0,0,0,0,0
284,7,1,0,0,1,0,1,0,1,1,0,0.79,1
284,7,2,0,1,0,0,1,0,1,1,0,2.79,0
284,7,3,1,0,0,0,0,0,0,0,1,2.29,0
284,7,4,0,0,0,1,0,0,0,1,1,1.79,0
284,7,5,0,0,0,0,0,0,0,0,0,0,0
284,8,1,0,1,0,0,0,0,0,0,0,2.79,0
284,8,2,0,1,0,0,1,0,0,0,1,1.29,0
284,8,3,0,0,0,1,1,0,0,0,1,0.79,1
284,8,4,0,0,1,0,0,1,1,1,0,1.79,0
284,8,5,0,0,0,0,0,0,0,0,0,0,0
284,9,1,0,0,1,0,0,0,1,1,0,1.29,0
284,9,2,1,0,0,0,0,0,0,1,1,0.79,1
284,9,3,0,0,0,1,0,0,0,0,1,2.79,0
284,9,4,0,0,0,1,1,1,1,0,0,2.29,0
284,9,5,0,0,0,0,0,0,0,0,0,0,0
284,10,1,0,0,1,0,1,1,1,1,1,1.29,1
284,10,2,1,0,0,0,1,0,0,1,0,2.29,0
284,10,3,0,0,0,1,1,1,0,0,0,2.79,0
284,10,4,0,1,0,0,1,0,1,0,0,0.79,0
284,10,5,0,0,0,0,0,0,0,0,0,0,0
284,11,1,0,0,0,1,1,1,1,1,0,1.79,0
284,11,2,1,0,0,0,1,1,0,0,1,2.29,0
284,11,3,0,1,0,0,0,1,0,0,1,2.79,0
284,11,4,0,0,1,0,1,1,1,0,1,0.79,1
284,11,5,0,0,0,0,0,0,0,0,0,0,0
284,12,1,1,0,0,0,1,1,1,0,1,2.29,0
284,12,2,0,1,0,0,1,1,0,0,1,0.79,0
284,12,3,0,0,1,0,1,0,1,1,1,1.29,1
284,12,4,0,0,0,1,0,1,1,1,1,1.79,0
284,12,5,0,0,0,0,0,0,0,0,0,0,0
284,13,1,0,0,1,0,1,1,0,1,0,2.79,0
284,13,2,0,1,0,0,1,1,0,1,1,1.79,0
284,13,3,1,0,0,0,1,1,1,0,1,1.29,1
284,13,4,0,0,0,1,0,0,1,0,0,2.29,0
284,13,5,0,0,0,0,0,0,0,0,0,0,0
